timestamp,machine_id,machine_type,temperature,pressure,vibration,rpm,anomaly,shift,operator_id,temp_pressure_ratio,vibration_rpm_ratio,hour_of_day,day_of_week
2024-01-23 11:00:00,M002,Laser_Cutter,58.1,20.08,59.38,4700.0,0,Day,OP05,2.893426294820717,0.0126340425531914,11,Tuesday
2024-01-23 12:00:00,M001,Injection_Molder,68.96,36.27,48.58,1688.38,0,Day,OP05,1.9012958367797077,0.0287731434866558,12,Tuesday
2024-01-23 13:00:00,M001,Laser_Cutter,61.83,19.49,64.32,4211.87,0,Day,OP04,3.1723961005643924,0.0152711266017232,13,Tuesday
2024-01-23 14:00:00,M004,Assembly_Robot,38.42,20.25,123.48,2595.09,0,Day,OP01,1.897283950617284,0.0475821647804122,14,Tuesday
2024-01-23 15:00:00,M002,CNC_Lathe,45.92,29.57,94.84,3132.2,0,Day,OP04,1.552925262089956,0.030279037098525,15,Tuesday
2024-01-23 16:00:00,M004,Injection_Molder,61.14,39.89,43.25,1682.61,0,Day,OP03,1.5327149661569317,0.0257041144412549,16,Tuesday
2024-01-23 17:00:00,M005,Assembly_Robot,37.99,23.86,119.17,2252.19,0,Day,OP05,1.5922045264040237,0.052912942513731,17,Tuesday
2024-01-23 18:00:00,M002,Laser_Cutter,54.08,14.66,65.19,4167.85,0,Night,OP05,3.688949522510232,0.0156411579111532,18,Tuesday
2024-01-23 19:00:00,M001,CNC_Lathe,46.97,29.66,83.69,3566.23,0,Night,OP05,1.583614295347269,0.0234673590878883,19,Tuesday
2024-01-23 20:00:00,M005,Injection_Molder,65.65,33.89,43.33,1702.64,0,Night,OP03,1.937149601652405,0.025448714936804,20,Tuesday
2024-01-23 21:00:00,M005,CNC_Lathe,46.92,28.25,84.43,3005.12,0,Night,OP02,1.6608849557522125,0.0280953838781812,21,Tuesday
2024-01-23 22:00:00,M001,Laser_Cutter,50.55,17.34,68.0,3809.6,0,Night,OP01,2.9152249134948094,0.0178496430071398,22,Tuesday
2024-01-23 23:00:00,M003,Laser_Cutter,46.46,19.64,69.71,4345.36,0,Night,OP03,2.365580448065173,0.0160423992488539,23,Tuesday
2024-01-24 00:00:00,M001,CNC_Lathe,42.17,27.03,87.59,3114.87,0,Night,OP01,1.5601183869774324,0.028119953641725,0,Wednesday
2024-01-24 01:00:00,M005,CNC_Lathe,40.33,31.73,81.37,3230.0,0,Night,OP02,1.2710368736211786,0.0251919504643962,1,Wednesday
2024-01-24 02:00:00,M001,Injection_Molder,62.22,32.25,104.62,1760.38,1,Night,OP05,1.9293023255813952,0.0594303502652836,2,Wednesday
2024-01-24 03:00:00,M002,CNC_Lathe,51.91,25.04,91.3,3371.97,0,Night,OP02,2.073083067092652,0.027076160226811,3,Wednesday
2024-01-24 04:00:00,M002,CNC_Lathe,43.81,27.37,77.96,3362.27,0,Night,OP05,1.6006576543660942,0.0231867161173849,4,Wednesday
2024-01-24 05:00:00,M003,Assembly_Robot,34.21,20.64,164.97,2451.3,1,Night,OP04,1.6574612403100777,0.0672989842124587,5,Wednesday
2024-01-24 06:00:00,M005,Assembly_Robot,34.64,22.4,125.54,2646.93,0,Day,OP02,1.5464285714285717,0.0474285304107022,6,Wednesday
2024-01-24 07:00:00,M004,Laser_Cutter,54.63,18.97,70.56,4443.33,0,Day,OP03,2.879810226673696,0.0158799819054627,7,Wednesday
2024-01-24 08:00:00,M003,Injection_Molder,70.16,37.29,43.5,1658.19,0,Day,OP01,1.881469562885492,0.0262334231903461,8,Wednesday
2024-01-24 09:00:00,M001,Laser_Cutter,60.59,16.51,66.61,3926.65,0,Day,OP03,3.669897032101757,0.0169635694548788,9,Wednesday
2024-01-24 10:00:00,M001,CNC_Lathe,44.2,28.93,83.2,3575.57,0,Day,OP05,1.5278257863809197,0.0232690172475996,10,Wednesday
2024-01-24 11:00:00,M003,CNC_Lathe,42.9,29.77,82.85,3332.46,0,Day,OP03,1.4410480349344978,0.0248615137165937,11,Wednesday
2024-01-24 12:00:00,M003,Injection_Molder,63.43,34.48,42.5,1789.08,0,Day,OP03,1.83961716937355,0.0237552261497529,12,Wednesday
2024-01-24 13:00:00,M003,Laser_Cutter,54.29,18.68,69.12,4461.69,0,Day,OP04,2.9063169164882225,0.0154918876031279,13,Wednesday
2024-01-24 14:00:00,M003,Assembly_Robot,32.19,23.01,119.51,2491.56,0,Day,OP03,1.3989569752281614,0.0479659329897734,14,Wednesday
2024-01-24 15:00:00,M002,Assembly_Robot,32.31,22.21,120.73,2861.31,0,Day,OP03,1.4547501125619091,0.0421939601091807,15,Wednesday
2024-01-24 16:00:00,M005,Laser_Cutter,54.25,19.34,72.41,4115.68,0,Day,OP01,2.8050672182006204,0.0175936904715624,16,Wednesday
2024-01-24 17:00:00,M004,Laser_Cutter,53.9,16.14,65.29,4256.19,0,Day,OP03,3.339529120198265,0.015340010666817,17,Wednesday
2024-01-24 18:00:00,M005,Injection_Molder,93.42,27.25,41.93,1769.7,1,Night,OP04,3.428256880733945,0.0236932813471209,18,Wednesday
2024-01-24 19:00:00,M001,Injection_Molder,63.52,33.9,43.47,1795.91,0,Night,OP01,1.8737463126843656,0.0242049991369277,19,Wednesday
2024-01-24 20:00:00,M003,Injection_Molder,64.27,34.68,47.99,1970.32,0,Night,OP05,1.8532295271049597,0.024356449713752,20,Wednesday
2024-01-24 21:00:00,M005,CNC_Lathe,46.29,29.76,82.9,3902.73,1,Night,OP02,1.5554435483870968,0.0212415411775859,21,Wednesday
2024-01-24 22:00:00,M001,Injection_Molder,64.99,35.06,44.31,1861.98,0,Night,OP01,1.8536794067313171,0.0237972480907421,22,Wednesday
2024-01-24 23:00:00,M002,CNC_Lathe,42.86,29.04,86.61,3225.21,0,Night,OP04,1.4758953168044078,0.026854065316677,23,Wednesday
2024-01-25 00:00:00,M005,Laser_Cutter,48.83,15.02,70.82,4442.24,0,Night,OP04,3.2509986684420773,0.0159424074340873,0,Thursday
2024-01-25 01:00:00,M002,Laser_Cutter,54.47,17.09,62.7,4527.97,0,Night,OP05,3.18724400234055,0.0138472648891224,1,Thursday
2024-01-25 02:00:00,M001,Injection_Molder,66.11,34.93,45.97,1798.89,0,Night,OP02,1.892642427712568,0.0255546475882349,2,Thursday
2024-01-25 03:00:00,M004,CNC_Lathe,45.87,26.87,77.89,3122.43,0,Night,OP04,1.7071082992184592,0.0249453150270782,3,Thursday
2024-01-25 04:00:00,M003,Laser_Cutter,51.09,16.48,57.92,4341.46,0,Night,OP05,3.100121359223301,0.0133411340885324,4,Thursday
2024-01-25 05:00:00,M003,Injection_Molder,64.94,37.75,42.83,1768.8,0,Night,OP02,1.7202649006622517,0.0242141564902758,5,Thursday
2024-01-25 06:00:00,M002,Assembly_Robot,32.91,20.83,123.71,2389.89,0,Day,OP03,1.5799327892462791,0.0517638887145433,6,Thursday
2024-01-25 07:00:00,M004,CNC_Lathe,50.13,27.66,84.09,3034.65,0,Day,OP02,1.8123644251626896,0.027709950076615,7,Thursday
2024-01-25 08:00:00,M004,Laser_Cutter,54.18,18.42,61.03,3895.24,0,Day,OP04,2.9413680781758957,0.0156678407492221,8,Thursday
2024-01-25 09:00:00,M003,Injection_Molder,61.26,36.84,48.76,1779.92,0,Day,OP01,1.6628664495114005,0.0273944896399838,9,Thursday
2024-01-25 10:00:00,M001,Laser_Cutter,55.82,15.61,64.12,3977.33,0,Day,OP02,3.575912876361307,0.0161213678523029,10,Thursday
2024-01-25 11:00:00,M004,CNC_Lathe,47.39,28.9,86.75,3102.07,0,Day,OP02,1.6397923875432527,0.027965197432682,11,Thursday
2024-01-25 12:00:00,M005,CNC_Lathe,48.59,25.05,83.1,3150.35,0,Day,OP03,1.939720558882236,0.0263780214896757,12,Thursday
2024-01-25 13:00:00,M002,Injection_Molder,72.56,37.05,45.56,1867.23,0,Day,OP04,1.9584345479082323,0.0243997793523026,13,Thursday
2024-01-25 14:00:00,M004,CNC_Lathe,44.17,27.33,81.09,3046.25,0,Day,OP01,1.6161727039882914,0.0266196142798522,14,Thursday
2024-01-25 15:00:00,M003,Laser_Cutter,50.56,19.23,56.19,3700.0,0,Day,OP02,2.6292251690067605,0.0151864864864864,15,Thursday
2024-01-25 16:00:00,M005,Assembly_Robot,37.59,20.89,117.08,2469.74,0,Day,OP03,1.7994255624700817,0.0474057998007887,16,Thursday
2024-01-25 17:00:00,M001,CNC_Lathe,43.39,27.47,79.69,3193.18,0,Day,OP01,1.579541317801238,0.0249563131423847,17,Thursday
2024-01-25 18:00:00,M005,CNC_Lathe,50.63,31.24,80.16,3320.03,0,Night,OP05,1.6206786171574905,0.024144360141324,18,Thursday
2024-01-25 19:00:00,M002,Laser_Cutter,48.05,18.32,60.61,3756.92,0,Night,OP04,2.6228165938864625,0.0161328960957379,19,Thursday
2024-01-25 20:00:00,M003,Injection_Molder,67.47,39.53,44.28,1633.01,0,Night,OP03,1.7068049582595497,0.0271155718581025,20,Thursday
2024-01-25 21:00:00,M004,Injection_Molder,72.81,34.61,47.19,1660.25,0,Night,OP03,2.1037272464605605,0.0284234302062942,21,Thursday
2024-01-25 22:00:00,M001,Injection_Molder,65.57,37.55,47.08,1858.26,0,Night,OP03,1.7462050599201064,0.025335528935671,22,Thursday
2024-01-25 23:00:00,M002,CNC_Lathe,48.58,26.89,85.8,3285.71,0,Night,OP05,1.8066195611751577,0.0261130775387967,23,Thursday
2024-01-26 00:00:00,M001,Injection_Molder,64.5,33.29,43.34,1994.0,0,Night,OP04,1.9375187744067288,0.0217352056168505,0,Friday
2024-01-26 01:00:00,M004,Injection_Molder,67.34,32.79,40.75,1821.85,0,Night,OP02,2.053674900884416,0.0223673738233114,1,Friday
2024-01-26 02:00:00,M005,CNC_Lathe,42.47,27.49,73.18,3306.73,0,Night,OP04,1.5449254274281556,0.0221306245142482,2,Friday
2024-01-26 03:00:00,M001,Injection_Molder,65.24,37.85,41.96,1884.79,0,Night,OP02,1.7236459709379126,0.0222624271138959,3,Friday
2024-01-26 04:00:00,M004,CNC_Lathe,43.11,27.8,84.85,3184.64,0,Night,OP01,1.5507194244604317,0.0266435138665594,4,Friday
2024-01-26 05:00:00,M004,Injection_Molder,67.6,36.3,44.96,1872.27,0,Night,OP04,1.862258953168044,0.0240136305126931,5,Friday
2024-01-26 06:00:00,M003,Injection_Molder,70.0,31.0,43.95,1722.74,0,Day,OP05,2.2580645161290325,0.0255116848740959,6,Friday
2024-01-26 07:00:00,M003,Assembly_Robot,36.71,21.63,120.78,2471.14,0,Day,OP03,1.6971798428109108,0.048876227166409,7,Friday
2024-01-26 08:00:00,M003,Assembly_Robot,36.03,21.17,137.47,2614.1,0,Day,OP01,1.7019367028814358,0.0525878887571248,8,Friday
2024-01-26 09:00:00,M005,Injection_Molder,67.72,36.51,46.23,1819.57,0,Day,OP02,1.854834291974801,0.0254071016778689,9,Friday
2024-01-26 10:00:00,M004,Laser_Cutter,55.35,16.21,67.32,4363.04,0,Day,OP04,3.4145589142504624,0.0154296087131908,10,Friday
2024-01-26 11:00:00,M005,Injection_Molder,69.13,38.04,45.55,1888.92,0,Day,OP04,1.817297581493165,0.0241143087055036,11,Friday
2024-01-26 12:00:00,M002,CNC_Lathe,41.18,28.76,90.58,3426.21,0,Day,OP01,1.4318497913769124,0.0264373754089796,12,Friday
2024-01-26 13:00:00,M002,Injection_Molder,65.97,28.75,46.66,1745.18,0,Day,OP05,2.294608695652174,0.0267364970948555,13,Friday
2024-01-26 14:00:00,M004,Injection_Molder,69.66,35.07,47.26,1861.72,0,Day,OP04,1.9863130881094957,0.0253851277313452,14,Friday
2024-01-26 15:00:00,M001,Laser_Cutter,60.92,16.28,64.88,4036.17,0,Day,OP02,3.742014742014742,0.016074645022385,15,Friday
2024-01-26 16:00:00,M001,Injection_Molder,62.61,35.51,48.54,1680.06,0,Day,OP05,1.7631653055477332,0.0288918252919538,16,Friday
2024-01-26 17:00:00,M001,CNC_Lathe,42.72,27.75,81.42,3108.51,0,Day,OP04,1.5394594594594595,0.0261926131812347,17,Friday
2024-01-26 18:00:00,M002,Injection_Molder,61.06,35.6,44.76,1742.09,0,Night,OP02,1.715168539325843,0.0256932764667726,18,Friday
2024-01-26 19:00:00,M001,Assembly_Robot,38.17,20.55,116.91,2681.31,0,Night,OP05,1.8574209245742093,0.0436018214977007,19,Friday
2024-01-26 20:00:00,M004,Injection_Molder,62.99,30.77,47.12,2074.86,0,Night,OP01,2.0471238219044525,0.0227099659736078,20,Friday
2024-01-26 21:00:00,M002,Laser_Cutter,51.36,22.3,71.48,4166.08,0,Night,OP01,2.3031390134529146,0.0171576157923035,21,Friday
2024-01-26 22:00:00,M002,Laser_Cutter,54.89,16.62,65.82,4429.76,0,Night,OP05,3.302647412755716,0.01485859279058,22,Friday
2024-01-26 23:00:00,M005,Assembly_Robot,35.17,20.48,122.11,2416.86,0,Night,OP04,1.71728515625,0.050524233923355,23,Friday
2024-01-27 00:00:00,M002,Laser_Cutter,61.85,14.73,65.94,4037.97,0,Night,OP04,4.198913781398506,0.0163299875927755,0,Saturday
2024-01-27 01:00:00,M004,Laser_Cutter,52.69,18.82,59.51,4249.87,0,Night,OP01,2.799681190223166,0.0140027812615444,1,Saturday
2024-01-27 02:00:00,M002,CNC_Lathe,44.75,30.42,80.17,3451.79,0,Night,OP04,1.4710716633793557,0.0232256307596928,2,Saturday
2024-01-27 03:00:00,M001,CNC_Lathe,46.99,26.02,76.89,3151.14,0,Night,OP05,1.8059185242121447,0.0244006930825034,3,Saturday
2024-01-27 04:00:00,M003,Assembly_Robot,56.44,12.48,133.43,2117.67,1,Night,OP01,4.522435897435897,0.0630079285252187,4,Saturday
2024-01-27 05:00:00,M001,Laser_Cutter,59.3,18.16,69.56,4083.79,0,Night,OP02,3.265418502202643,0.0170331971036708,5,Saturday
2024-01-27 06:00:00,M002,CNC_Lathe,49.1,27.9,84.21,3066.07,0,Day,OP01,1.7598566308243728,0.0274651263669779,6,Saturday
2024-01-27 07:00:00,M005,Laser_Cutter,58.25,19.62,64.35,4012.54,0,Day,OP04,2.9689092762487257,0.016037223304939,7,Saturday
2024-01-27 08:00:00,M004,Injection_Molder,60.98,29.87,46.95,1668.09,0,Day,OP05,2.0415132239705387,0.0281459633473014,8,Saturday
2024-01-27 09:00:00,M003,Injection_Molder,69.58,32.67,49.68,1646.95,0,Day,OP04,2.1297826752372204,0.030164850177601,9,Saturday
2024-01-27 10:00:00,M004,Injection_Molder,61.97,32.09,49.37,1683.65,0,Day,OP03,1.9311311935182296,0.0293231966263772,10,Saturday
2024-01-27 11:00:00,M003,Assembly_Robot,38.59,22.8,125.09,2175.29,0,Day,OP01,1.692543859649123,0.0575049763479811,11,Saturday
2024-01-27 12:00:00,M003,Laser_Cutter,60.8,18.09,56.32,4046.23,0,Day,OP05,3.360972913211719,0.0139191296589664,12,Saturday
2024-01-27 13:00:00,M003,Assembly_Robot,31.96,19.37,123.11,2481.04,0,Day,OP02,1.6499741868869384,0.0496203205107535,13,Saturday
2024-01-27 14:00:00,M002,CNC_Lathe,42.7,27.93,74.01,3397.95,0,Day,OP02,1.5288220551378446,0.0217807795876925,14,Saturday
2024-01-27 15:00:00,M005,Assembly_Robot,33.29,20.36,129.96,2502.02,0,Day,OP05,1.6350687622789783,0.051942030839082,15,Saturday
2024-01-27 16:00:00,M004,Injection_Molder,68.95,32.86,40.37,1783.94,0,Day,OP04,2.098295800365186,0.0226296848548718,16,Saturday
2024-01-27 17:00:00,M002,Assembly_Robot,31.04,21.5,119.43,2371.34,0,Day,OP03,1.4437209302325582,0.050363929255189,17,Saturday
2024-01-27 18:00:00,M003,Laser_Cutter,49.67,18.12,65.44,4313.24,0,Night,OP01,2.7411699779249448,0.0151718893453645,18,Saturday
2024-01-27 19:00:00,M001,CNC_Lathe,43.56,28.72,96.75,3092.59,0,Night,OP03,1.5167130919220058,0.0312844573642157,19,Saturday
2024-01-27 20:00:00,M002,Laser_Cutter,54.2,19.87,58.17,4700.0,0,Night,OP01,2.727730246602919,0.0123765957446808,20,Saturday
2024-01-27 21:00:00,M002,CNC_Lathe,47.04,27.96,85.33,3105.19,0,Night,OP05,1.6824034334763949,0.0274797999478292,21,Saturday
2024-01-27 22:00:00,M005,Laser_Cutter,46.77,19.21,62.3,3728.53,0,Night,OP03,2.4346694429984383,0.0167089979160687,22,Saturday
2024-01-27 23:00:00,M005,Injection_Molder,60.81,28.55,42.53,1933.35,0,Night,OP04,2.1299474605954467,0.0219980862233946,23,Saturday
2024-01-28 00:00:00,M004,Laser_Cutter,53.72,16.92,68.19,3700.0,0,Night,OP01,3.1749408983451533,0.0184297297297297,0,Sunday
2024-01-28 01:00:00,M002,CNC_Lathe,45.54,28.87,94.77,3386.7,0,Night,OP01,1.5774160027710424,0.0279829922933829,1,Sunday
2024-01-28 02:00:00,M003,CNC_Lathe,43.98,24.71,90.46,3335.52,0,Night,OP05,1.7798462161068391,0.0271202091428023,2,Sunday
2024-01-28 03:00:00,M003,Injection_Molder,66.79,34.08,43.45,1770.17,0,Night,OP02,1.9598004694835685,0.0245456651056113,3,Sunday
2024-01-28 04:00:00,M003,CNC_Lathe,40.29,30.71,81.95,3275.67,0,Night,OP04,1.311950504721589,0.0250177826215705,4,Sunday
2024-01-28 05:00:00,M004,CNC_Lathe,49.36,27.84,75.79,3333.81,0,Night,OP01,1.7729885057471264,0.0227337490738824,5,Sunday
2024-01-28 06:00:00,M001,CNC_Lathe,42.55,29.55,83.51,3149.5,0,Day,OP02,1.4399323181049068,0.0265153198920463,6,Sunday
2024-01-28 07:00:00,M003,Laser_Cutter,59.86,20.61,63.56,4357.26,0,Day,OP02,2.9044153323629307,0.0145871488045239,7,Sunday
2024-01-28 08:00:00,M004,Assembly_Robot,34.82,21.11,127.98,2442.64,0,Day,OP03,1.6494552344860256,0.0523941309402941,8,Sunday
2024-01-28 09:00:00,M002,Assembly_Robot,33.5,20.75,104.9,2380.72,0,Day,OP04,1.6144578313253013,0.0440623004805269,9,Sunday
2024-01-28 10:00:00,M004,CNC_Lathe,44.18,28.49,85.39,4215.07,1,Day,OP02,1.5507195507195508,0.0202582638010756,10,Sunday
2024-01-28 11:00:00,M002,Injection_Molder,73.84,36.06,91.88,1934.96,1,Day,OP02,2.047698280643372,0.0474841857196014,11,Sunday
2024-01-28 12:00:00,M002,Injection_Molder,71.04,22.64,46.53,2049.87,1,Day,OP03,3.137809187279152,0.0226990004244171,12,Sunday
2024-01-28 13:00:00,M002,Injection_Molder,58.93,34.73,46.62,1764.85,0,Day,OP01,1.6968039159228334,0.0264158427061789,13,Sunday
2024-01-28 14:00:00,M003,Laser_Cutter,63.25,16.56,62.66,3827.89,0,Day,OP04,3.8194444444444446,0.0163693314071198,14,Sunday
2024-01-28 15:00:00,M003,Laser_Cutter,47.83,13.79,69.33,3904.73,0,Day,OP04,3.4684554024655547,0.0177553889769587,15,Sunday
2024-01-28 16:00:00,M005,CNC_Lathe,45.31,28.21,91.97,3043.22,0,Day,OP03,1.6061680255228643,0.0302212787770848,16,Sunday
2024-01-28 17:00:00,M001,CNC_Lathe,43.15,26.95,84.17,3362.4,0,Day,OP03,1.601113172541744,0.0250327147275755,17,Sunday
2024-01-28 18:00:00,M004,Assembly_Robot,38.4,21.6,125.45,2269.26,0,Night,OP02,1.7777777777777777,0.0552823387359756,18,Sunday
2024-01-28 19:00:00,M001,CNC_Lathe,46.27,31.11,84.0,2934.95,0,Night,OP03,1.487303117968499,0.0286205897885824,19,Sunday
2024-01-28 20:00:00,M005,Injection_Molder,72.79,38.08,43.04,1802.73,0,Night,OP05,1.9115021008403363,0.0238749008448297,20,Sunday
2024-01-28 21:00:00,M001,Injection_Molder,66.38,32.45,44.77,1735.89,0,Night,OP01,2.045608628659476,0.0257908047168887,21,Sunday
2024-01-28 22:00:00,M003,CNC_Lathe,43.49,26.27,77.53,3336.96,0,Night,OP04,1.6555005709935289,0.0232337217107786,22,Sunday
2024-01-28 23:00:00,M004,CNC_Lathe,45.0,26.86,81.1,3332.17,0,Night,OP05,1.6753536857781088,0.0243384941344529,23,Sunday
2024-01-29 00:00:00,M002,Assembly_Robot,33.66,22.22,106.06,2390.79,0,Night,OP02,1.5148514851485149,0.0443619054789421,0,Monday
2024-01-29 01:00:00,M004,Assembly_Robot,34.0,22.44,120.63,2710.78,0,Night,OP03,1.5151515151515151,0.0445001069802787,1,Monday
2024-01-29 02:00:00,M004,CNC_Lathe,45.47,28.35,81.67,3229.69,0,Night,OP03,1.603880070546737,0.0252872566716929,2,Monday
2024-01-29 03:00:00,M002,Injection_Molder,69.68,33.76,44.86,1848.01,0,Night,OP03,2.063981042654029,0.0242747604179631,3,Monday
2024-01-29 04:00:00,M005,CNC_Lathe,44.33,28.48,78.13,2838.05,0,Night,OP05,1.5565308988764044,0.0275294656542344,4,Monday
2024-01-29 05:00:00,M003,Laser_Cutter,58.82,19.02,70.32,4596.32,0,Night,OP04,3.092534174553102,0.0152991958784418,5,Monday
2024-01-29 06:00:00,M001,Assembly_Robot,34.75,22.85,119.08,2423.01,0,Day,OP04,1.5207877461706782,0.0491454843355991,6,Monday
2024-01-29 07:00:00,M002,CNC_Lathe,44.69,26.73,88.88,3191.58,0,Day,OP04,1.6719042274597828,0.0278482757756346,7,Monday
2024-01-29 08:00:00,M005,Laser_Cutter,53.25,13.56,70.48,3874.18,0,Day,OP04,3.9269911504424777,0.0181922368088214,8,Monday
2024-01-29 09:00:00,M005,Injection_Molder,66.4,32.47,45.31,1751.72,0,Day,OP05,2.0449645826917155,0.0258660059826912,9,Monday
2024-01-29 10:00:00,M003,Laser_Cutter,56.13,16.88,62.79,4408.76,0,Day,OP01,3.325236966824645,0.0142420998194503,10,Monday
2024-01-29 11:00:00,M001,Assembly_Robot,32.29,6.17,124.42,3025.61,1,Day,OP05,5.233387358184765,0.041122286084459,11,Monday
2024-01-29 12:00:00,M001,Laser_Cutter,56.0,17.36,59.91,4300.51,0,Day,OP05,3.2258064516129035,0.0139309058693038,12,Monday
2024-01-29 13:00:00,M001,Injection_Molder,65.38,33.22,43.38,1899.29,0,Day,OP03,1.9680915111378687,0.0228401139373134,13,Monday
2024-01-29 14:00:00,M005,Laser_Cutter,60.94,21.7,68.37,4548.85,0,Day,OP04,2.808294930875576,0.0150301724611715,14,Monday
2024-01-29 15:00:00,M003,CNC_Lathe,41.71,30.19,88.14,3403.84,0,Day,OP02,1.3815833057303744,0.0258942841026605,15,Monday
2024-01-29 16:00:00,M001,Laser_Cutter,64.34,20.49,67.83,4493.76,0,Day,OP04,3.1400683260126896,0.0150942640461439,16,Monday
2024-01-29 17:00:00,M005,Injection_Molder,67.59,34.99,43.57,1793.07,0,Day,OP01,1.931694769934267,0.0242991071179597,17,Monday
2024-01-29 18:00:00,M003,Assembly_Robot,33.31,22.55,119.73,2181.05,0,Night,OP01,1.4771618625277163,0.0548955778180234,18,Monday
2024-01-29 19:00:00,M002,Laser_Cutter,55.02,21.24,60.05,4402.65,0,Night,OP01,2.590395480225989,0.0136395125662953,19,Monday
2024-01-29 20:00:00,M003,Injection_Molder,64.9,38.83,40.0,1770.85,0,Night,OP01,1.671388101983003,0.0225880227009628,20,Monday
2024-01-29 21:00:00,M002,CNC_Lathe,44.85,28.98,85.75,3257.05,0,Night,OP03,1.5476190476190477,0.026327504950799,21,Monday
2024-01-29 22:00:00,M004,Laser_Cutter,61.79,17.29,60.43,4362.49,0,Night,OP04,3.5737420474262582,0.0138521807499845,22,Monday
2024-01-29 23:00:00,M004,Laser_Cutter,51.85,17.01,63.72,3931.03,0,Night,OP04,3.048206937095826,0.0162094921687191,23,Monday
2024-01-30 00:00:00,M004,Laser_Cutter,48.06,19.53,64.79,4034.71,0,Night,OP03,2.4608294930875574,0.0160581553568905,0,Tuesday
2024-01-30 01:00:00,M001,CNC_Lathe,46.5,26.24,88.71,3104.36,0,Night,OP03,1.7721036585365857,0.0285759383576647,1,Tuesday
2024-01-30 02:00:00,M005,Assembly_Robot,34.57,23.31,107.92,2488.48,0,Night,OP05,1.4830544830544832,0.0433678390021217,2,Tuesday
2024-01-30 03:00:00,M002,CNC_Lathe,45.4,27.77,80.57,3327.72,0,Night,OP01,1.6348577601728485,0.0242117726251006,3,Tuesday
2024-01-30 04:00:00,M001,Injection_Molder,59.66,31.73,46.94,1904.46,0,Night,OP02,1.880239520958084,0.0246474066139483,4,Tuesday
2024-01-30 05:00:00,M001,CNC_Lathe,43.39,29.31,79.65,3457.86,0,Night,OP05,1.4803821221426134,0.0230344779719248,5,Tuesday
2024-01-30 06:00:00,M002,Injection_Molder,64.39,32.75,41.66,1875.57,0,Day,OP02,1.966106870229008,0.0222119142447362,6,Tuesday
2024-01-30 07:00:00,M005,Laser_Cutter,52.02,17.4,68.24,4024.66,0,Day,OP01,2.9896551724137934,0.0169554695303454,7,Tuesday
2024-01-30 08:00:00,M002,Injection_Molder,65.11,35.31,41.44,1770.16,0,Day,OP01,1.843953554233928,0.0234103131920278,8,Tuesday
2024-01-30 09:00:00,M005,Injection_Molder,66.62,32.26,47.63,1869.51,0,Day,OP05,2.065096094234346,0.0254772640959395,9,Tuesday
2024-01-30 10:00:00,M005,Injection_Molder,72.1,33.62,42.69,1854.73,0,Day,OP05,2.144556811421773,0.0230168272470925,10,Tuesday
2024-01-30 11:00:00,M003,Injection_Molder,64.97,35.47,44.17,1929.13,0,Day,OP02,1.8316887510572315,0.0228963315069487,11,Tuesday
2024-01-30 12:00:00,M002,CNC_Lathe,46.78,29.73,86.68,3169.18,0,Day,OP04,1.573494786411033,0.0273509235827564,12,Tuesday
2024-01-30 13:00:00,M004,Laser_Cutter,51.33,16.66,61.5,4544.53,0,Day,OP01,3.081032412965186,0.013532752561871,13,Tuesday
2024-01-30 14:00:00,M001,Assembly_Robot,36.23,21.13,140.45,2757.3,1,Day,OP02,1.7146237576904877,0.0509375113335509,14,Tuesday
2024-01-30 15:00:00,M003,Assembly_Robot,34.52,22.01,133.24,2382.67,0,Day,OP03,1.5683780099954567,0.0559204589808911,15,Tuesday
2024-01-30 16:00:00,M002,CNC_Lathe,43.53,25.87,81.3,3184.58,0,Day,OP05,1.6826439891766525,0.0255292691657926,16,Tuesday
2024-01-30 17:00:00,M005,Injection_Molder,65.17,33.58,45.35,1774.41,0,Day,OP02,1.940738534842168,0.0255577910404021,17,Tuesday
2024-01-30 18:00:00,M005,Laser_Cutter,54.96,18.36,76.08,4021.96,0,Night,OP02,2.9934640522875817,0.0189161503346627,18,Tuesday
2024-01-30 19:00:00,M002,Injection_Molder,67.55,39.85,40.82,1796.54,0,Night,OP05,1.695106649937265,0.0227214534605408,19,Tuesday
2024-01-30 20:00:00,M002,Injection_Molder,73.86,36.67,41.78,1812.45,0,Night,OP02,2.014180529042814,0.0230516703909073,20,Tuesday
2024-01-30 21:00:00,M005,CNC_Lathe,41.04,27.66,83.75,3183.48,0,Night,OP01,1.4837310195227766,0.0263076884415796,21,Tuesday
2024-01-30 22:00:00,M002,CNC_Lathe,43.07,31.33,80.72,3205.33,0,Night,OP01,1.3747207149696776,0.0251830544748902,22,Tuesday
2024-01-30 23:00:00,M003,Assembly_Robot,31.46,21.36,118.57,2130.75,0,Night,OP04,1.4728464419475655,0.0556470726270092,23,Tuesday
2024-01-31 00:00:00,M005,Assembly_Robot,32.65,21.21,127.18,2726.04,0,Night,OP03,1.5393682225365393,0.0466537541635486,0,Wednesday
2024-01-31 01:00:00,M004,Laser_Cutter,51.0,17.46,60.78,4519.63,0,Night,OP02,2.9209621993127146,0.0134480034870111,1,Wednesday
2024-01-31 02:00:00,M003,Injection_Molder,98.62,26.74,48.83,1879.09,1,Night,OP01,3.688107703814511,0.0259859825766727,2,Wednesday
